,Channel Name,Video Name,URL
416,Paul Dabill,1-8-21 Hammerhead Shark Juno Beach Florida Mavic Air 2 Drone,https://www.youtube.com/watch?v=b52TQaamyro
417,Paul Dabill,1-3-21 Juno Beach Hammerhead Shark,https://www.youtube.com/watch?v=5DZgm86okmA
418,Paul Dabill,1-1-21 Juno Beach Bull shark in the waves,https://www.youtube.com/watch?v=4NPDJShLVNc
419,Paul Dabill,"10-1-20 Mullet Run with Blacktip Sharks Lantana, Florida",https://www.youtube.com/watch?v=a8auwnu6e2g
420,Paul Dabill,"6-20-20 Freediving with groupers, snook, turtles, sharks and baitballs in Jupiter, FL",https://www.youtube.com/watch?v=I3b6fYIXWMQ
421,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/8E4556066F255656D51A04DB48220A81_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&vs=858718761875668_1089701661&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84RTQ1NTYwNjZGMjU1NjU2RDUxQTA0REI0ODIyMEE4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0t5VjN4SnJhNlZyVElJRkFHZUNzSG53aTBKWmJwUjFBQUFGFQICyAEAKAAYABsAFQAAJq6lybza1fU%2FFQIoAkMzLBdAMKIMSbpeNRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=55dbf6526c&ccb=9-4&oh=00_AfCAULx1gIuLdPrdYzFZut07yT38GQmuryHQkR2qhc9CQQ&oe=63E8F500&_nc_sid=30a2ef
422,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/286777564_717715722767728_3571905862786551010_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=f_VnMXXs_ecAX8H-kZF&edm=ALQROFkBAAAA&vs=1023049208574606_3272613917&_nc_vs=HBksFQAYJEdOemdGeEZ3amJRMndvd0NBT0lNaHhwMTlaRXhicV9FQUFBRhUAAsgBABUAGCRHRENrSEJHUUhZTnYxOFlEQU1Fd2VpR3gwWUVfYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmlp2blffHxkAVAigCQzMsF0BMUQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=6386b40e01&ccb=7-5&oh=00_AfCwc2od7RLuewAPsr9tbfwqE3TXW05Iqix7A6MR1nZQfQ&oe=63E893E7&_nc_sid=30a2ef
423,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/294909760_602882917921575_7341368954528353321_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=kS6JnUE-BawAX8lVDlC&edm=ALQROFkBAAAA&vs=496991938896323_2299851680&_nc_vs=HBksFQAYJEdFRDNreEVuOHltZVVTUUNBQ2xNdnZzcXlPRmxicV9FQUFBRhUAAsgBABUAGCRHQ1pxamhHcDBieEVDS1lDQUdUbUxGZFZxa1JNYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm7viFy9uN9T8VAigCQzMsF0BFO6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=303f9c04e1&ccb=7-5&oh=00_AfB5FwiuyHXsxEWMSIBXw4VbVE2BQJv9varDLX5fzssWog&oe=63E8D9DF&_nc_sid=30a2ef
424,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/E841087893D5FFE3E07DBC01DD8C4E80_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=106&vs=1206914836701678_936240159&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FODQxMDg3ODkzRDVGRkUzRTA3REJDMDFERDhDNEU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0kwMi14TFQxb0g1Vy1VQkFOc0pfY2N3SFVBTWJwUjFBQUFGFQICyAEAKAAYABsAFQAAJrT31vzPuvc%2FFQIoAkMzLBdAQghysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=80dcf20fe3&ccb=9-4&oh=00_AfC7pyhE4g2cJmTt1_M5yM2_VeiKVvMgg89-WZ5Tjl2qvA&oe=63E86CC3&_nc_sid=30a2ef
425,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/273793444_1251786328648093_1809875868416877042_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=rkFM_ksz1IcAX_zk1mK&edm=ALQROFkBAAAA&vs=251652617120966_4101605450&_nc_vs=HBksFQAYJEdLVEJVUkNkS1hRM2ZuSUVBUEloaW1DRF9CMFpicV9FQUFBRhUAAsgBABUAGCRHSklSVGhBSVdPMFgzUHdBQUdwYndsRGVQNFV1YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm8tSohbvJ%2BEAVAigCQzMsF0A6GZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=d5e9f27622&ccb=7-5&oh=00_AfDaq9tffbGb8VhhN8C_wmnGO54f_J-m8rMrMENGM2Deqw&oe=63E8E8F7&_nc_sid=30a2ef
426,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/10000000_418249490361745_2191782454557364579_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LzMD2nrpdMwAX-sfHXi&tn=lSTVqTAxlAodUD2Y&edm=ALQROFkBAAAA&vs=515176550359817_1093537391&_nc_vs=HBksFQAYJEdJQ1dtQUNSN1V4TVpYd0JBR05SMDZTSHhtb2VicV9FQUFBRhUAAsgBABUAGCRHRW93ZkJINGZFbk5iVjhCQUNXZVF6c3cwVnc3YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmlNiD7%2F75%2BD8VAigCQzMsF0BJYgxJul41GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=a4097dda9d&ccb=7-5&oh=00_AfB7Vgy_jevrYFSGOJJBcEeeYyhVvEwxFbWIadkoKVmpNw&oe=63E87870&_nc_sid=30a2ef
427,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/10000000_418869370179535_7276728167486745420_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=9P29R-BuCDQAX8GqGyD&edm=ALQROFkBAAAA&vs=782771216081292_512074437&_nc_vs=HBksFQAYJEdJQ1dtQURQVHdTZzlYd0JBRXhySU82MklmeGticV9FQUFBRhUAAsgBABUAGCRHTHBKbGhIVjE3QUp0ck1FQVBvZ1dseEdLTTlsYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmmPna38mW8z8VAigCQzMsF0BJYgxJul41GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=a04ffbfff7&ccb=7-5&oh=00_AfC0r5GmwfxpzX_1WEW02zif_x3BTi-KSIV7RxRlSl06WA&oe=63E8B8BC&_nc_sid=30a2ef
428,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/269809168_248629360706396_8708257051595338878_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=4lFoDeRvBuYAX9J-tXb&edm=ALQROFkBAAAA&vs=507817820383922_543602919&_nc_vs=HBksFQAYJEdCRDJGQkJjdzdtSUlPSUFBSDUwSVcybThkbDRicV9FQUFBRhUAAsgBABUAGCRHTmtpRXhDYW13T1Z6b01FQUYyU01mWnFGUDlyYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmqJPr0Y7Q2T8VAigCQzMsF0BN%2B6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=a839726e6a&ccb=7-5&oh=00_AfAMchz5tbnLvWvx9uJeO8f_X2r2YFToACDpRjLCMEfv9Q&oe=63E8C95F&_nc_sid=30a2ef
429,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/312023741_5455064671281322_1460315189540685538_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=8qj1oVCtBJMAX-YMNTC&edm=ALQROFkBAAAA&vs=504686944839798_1595483947&_nc_vs=HBksFQAYJEdMMGFtUktxWVBVM1dtRVRBT0lHcm9UdEZFUVVicV9FQUFBRhUAAsgBABUAGCRHTG9TbUJJQ0lRYXJac3dCQUFQVmtiNDh3c05jYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm0rzBwJTN5z8VAigCQzMsF0BI5mZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=3db6b60edd&ccb=7-5&oh=00_AfAhdA8vyPyvtpYz2DNiGMUN-Ae2tqQekY55vFs2XCzRdg&oe=63E8D258&_nc_sid=30a2ef
430,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/FF4646CA1CB225BC2F2AF8574FCED5B1_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&vs=656213552913740_2311638706&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GRjQ2NDZDQTFDQjIyNUJDMkYyQUY4NTc0RkNFRDVCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0NwVnRnSW56WUJzdXg4REFNQXFEZWxlaHloNmJwUjFBQUFGFQICyAEAKAAYABsAFQAAJry1w9Wl%2BvFAFQIoAkMzLBdARN3S8an75xgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=6cfb74df4f&ccb=9-4&oh=00_AfCDp6AyQn8mf6Fq92-4-gtTAQ0arWi88RGyYly5HZOXOw&oe=63E8ED87&_nc_sid=30a2ef
431,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/299766283_138944228832093_5389317860084999313_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=JK0lekoFqc8AX9acX2z&edm=ALQROFkBAAAA&vs=814361833059223_3387801646&_nc_vs=HBksFQAYJEdBc1MzaEZkTTJkNVhuNEFBSkhrQ0RnS3RNcEticV9FQUFBRhUAAsgBABUAGCRHSW9wNmhFa2lySDRIWXNWQUFuZFI2S3FsQ041YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmwL3KvOL96D8VAigCQzMsF0BHqp%2B%2Bdsi0GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=c9d7ba54e9&ccb=7-5&oh=00_AfAjLelJ-xUYm3JxCCE41U8ZqSIoTYsMdGwxQzZAkYckLw&oe=63E8C3E6&_nc_sid=30a2ef
432,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/344497EAE3D2354AD90916730511CCA1_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&vs=502976711963428_3958443941&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zNDQ0OTdFQUUzRDIzNTRBRDkwOTE2NzMwNTExQ0NBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0U0Yjh3SWU3aE1ObTZZR0FQYTJZZHF5cFE0d2JwUjFBQUFGFQICyAEAKAAYABsAFQAAJpD%2FiNna5t4%2FFQIoAkMzLBdAP%2B7ZFocrAhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=62a147970c&ccb=9-4&oh=00_AfDHCIixHRevACgO5iG-iij4SPOZ9dQNsOQir-v6XoJW5A&oe=63E8E31B&_nc_sid=30a2ef
433,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/308743421_127356476735416_6841759966312566999_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=lVPGD-dFQwoAX9onpGv&edm=ALQROFkBAAAA&vs=401222248861614_78269369&_nc_vs=HBksFQAYJEdQME1aeEs0UDQ1OTFITUFBTmVRaks1dzBQSmVicV9FQUFBRhUAAsgBABUAGCRHSDYxVVJLQzdJUzhRNUlBQUxNRGJ1RXBQb0JJYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm7sKq%2FOK9uD8VAigCQzMsF0A9ZmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=fd7b3bbad3&ccb=7-5&oh=00_AfBuNlNSQMJtSo7mhwz_ESJGsM_ftGR_kHfvn4zt9sb6Bw&oe=63E8DF53&_nc_sid=30a2ef
434,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/264156100_288819953176620_1834363470987539639_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=z9rjVLFLROwAX8xedJj&edm=ALQROFkBAAAA&vs=604775054095807_3304164512&_nc_vs=HBksFQAYJEdNU3p2Zzhza0xZaXJnWUJBTGMwS3FYYjkzUVpicV9FQUFBRhUAAsgBABUAGCRHSVkzdWc5SWh0YnRaVm9LQUF2RE5PRzZuSDRrYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmrp2GuPGj4j8VAigCQzMsF0BMYgxJul41GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=94dd991482&ccb=7-5&oh=00_AfB94TVZZ0p-_S5juJLLeEdEu66LzQdsUY2ysW2KbZp_Cg&oe=63E8B463&_nc_sid=30a2ef
435,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/297314953_379155391008008_4918991972468305027_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=C1zriqXqOJwAX_rdZzG&edm=ALQROFkBAAAA&vs=1417780775368346_1764764134&_nc_vs=HBksFQAYJEdJbXF1QkVJVFdYXzFsZ0JBSU9zX0JNanhVTkVicV9FQUFBRhUAAsgBABUAGCRHUDRFc2hITkxxN3NYb3dUQUJYRjRtTDEyUEpVYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmouOjwZy%2F1D8VAigCQzMsF0A6d0vGp%2B%2BeGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=75c2d3f3e9&ccb=7-5&oh=00_AfAwtmXfGWOaEoTquwWltEB8gpnaCj3MdwuLQVuXS9dzpA&oe=63E8AF3E&_nc_sid=30a2ef
436,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t66.30100-16/121364074_462483036058803_6034960478635110449_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5hc2ljLWJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=SmixgyMdQNUAX8bzPRP&edm=ALQROFkBAAAA&vs=552282269748715_1975526854&_nc_vs=HBksFQAYJEdHcmVPd2V6TkJRNW9LUUJBREV3a2FxVWZNQlRicFIxQUFBRhUAAsgBABUAGCRHRUFoLXhKbFNkZE5Hb29DQU51MWx5NkhZa0IyYnBSMUFBQUYVAgLIAQAoABgAGwAVAAAmpNbc5P3R5j8VAigCQzMsF0BAgAAAAAAAGBdkYXNoX2FzaWMtYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=8689615510&ccb=7-5&oh=00_AfCGPsEU_x5jDfdyONiPpnyRADGQexwIMFLGu2KZT4m7Qw&oe=63E86D40&_nc_sid=30a2ef
437,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/298401467_114626381338499_3824542370120984660_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=kp1YkxgwbvYAX--nJfa&tn=lSTVqTAxlAodUD2Y&edm=ALQROFkBAAAA&vs=776517723791996_2213198036&_nc_vs=HBksFQAYJEdMc195UkdEMTcySVFHZ0FBRlRvZmJjRmdSTTFicV9FQUFBRhUAAsgBABUAGCRHRUxKb3hGemJlZGdnZ01EQUttNVIxcFhQQUIzYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmiLvKxomA4z8VAigCQzMsF0BISHKwIMScGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=b1c748767d&ccb=7-5&oh=00_AfBGDHn9IIGq3HwMsnaDnHjK1zG1FV3quXqX0Pj60G5-eA&oe=63E85E2D&_nc_sid=30a2ef
438,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/9A4AFF7E76DD1889F0FFFC1DC7BCF591_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&vs=663577231976127_3139693240&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC85QTRBRkY3RTc2REQxODg5RjBGRkZDMURDN0JDRjU5MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0lJSWp4TGNXWUJsNEU0R0FMeUNoMVRVbWZwUmJwUjFBQUFGFQICyAEAKAAYABsAFQAAJpz3797aguE%2FFQIoAkMzLBdAO2ZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=d30b9ac476&ccb=9-4&oh=00_AfAExkIqM_IN0WArZAMjVszF8SGquxVfk-qbSOgXlIfsFQ&oe=63E8BC91&_nc_sid=30a2ef
439,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/A04B16A8B99679F17F37E8CFC214D59A_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&vs=436730485270077_2790653914&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9BMDRCMTZBOEI5OTY3OUYxN0YzN0U4Q0ZDMjE0RDU5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR05kTURBb3RadkxweWNVQUFHR21mSjJpZ3FZY2JwUjFBQUFGFQICyAEAKAAYABsAFQAAJvqV0oKXzuw%2FFQIoAkMzLBdARbdsi0OVgRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=05ee9c1e4d&ccb=9-4&oh=00_AfDJtqp7Huhi_QxKJDdGqpEHUwoZ4FiVA1lpghqmIZ3jgg&oe=63E8B058&_nc_sid=30a2ef
440,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/FB48D9EFBF96914C690D4D3C84AF2D9C_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&vs=826978378526659_134913893&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GQjQ4RDlFRkJGOTY5MTRDNjkwRDREM0M4NEFGMkQ5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0tOTWp3SXZZUGZlRHcwRUFBT0tOeVVJRVE5LWJwUjFBQUFGFQICyAEAKAAYABsAFQAAJuym8orU9I1BFQIoAkMzLBdAQEQ5WBBiThgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=d83da4dd6d&ccb=9-4&oh=00_AfBgJNW4RKq_R_ClV5P87f0ZfuV_LXEIrVdMEi89vvpveA&oe=63E869B1&_nc_sid=30a2ef
441,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/248926243_188741790075858_3990145936597035349_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=G-aK_s6OVr8AX-ZEUgT&edm=ALQROFkBAAAA&vs=566272334457422_986083712&_nc_vs=HBksFQAYJEdDTlExZzdTQzFyZnFLc0FBRldwMWJDVzJGODNicV9FQUFBRhUAAsgBABUAGCRHRFAxMXc0Y05sZVlTdThPQUQ4a0s2bENSdTVuYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmuMqeorym2j8VAigCQzMsF0BDWZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=bad60b20c0&ccb=7-5&oh=00_AfAX70Ian9QYS7zsE1TQhqWZmXlSvPwXif-A1sGjbsRbtQ&oe=63E8D01B&_nc_sid=30a2ef
442,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/121680375_384747725868859_4446724349179861484_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ1Mi5jbGlwcy5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=TLUpj8725GoAX-ebS1f&edm=ALQROFkBAAAA&vs=18087260341206522_1603765137&_nc_vs=HBksFQAYJEdQZXhRQWM3VDRjUDdWMEJBT3daOGw0ODhMVTlicV9FQUFBRhUAAsgBABUAGCRHSTVhUVFlTXJsaGUwOTBNQUlxdFN4RnFBNWtjYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm9LHB6o2RoUAVAigCQzMsF0A%2BAAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=4edf8e07a1&ccb=7-5&oh=00_AfDq5gKrnnQjK-mNdzFeBwLUswTMV_m7Ml7Kz24rCOwvuA&oe=63E8FC8A&_nc_sid=30a2ef
